order_size,slippage,slippage_std,sample_count
108,0.07110555555555508,0.06572314715129177,50
109,0.07128532110091697,0.06583994412017352,50
110,0.07146181818181788,0.06595585402664735,50
111,0.07165675675675658,0.06606620525496969,50
112,0.07184821428571468,0.06617599737217218,50
113,0.07204159292035328,0.06628516847387046,50
114,0.07223157894736829,0.06639384213144836,50
115,0.0724182608695648,0.06650198794531587,50
116,0.07260862068965551,0.06661998558020098,50
117,0.07279572649572699,0.0667372746451046,50
118,0.07297966101694939,0.06685383351467658,50
119,0.07316050420168026,0.06696964280729589,50
120,0.07333833333333345,0.06708468522320518,50
121,0.07352148760330536,0.06720022045172996,50
122,0.07370163934426273,0.06731497508101511,50
123,0.07387886178861805,0.06742893571301294,50
124,0.07405483870967756,0.06754392641677794,50
125,0.0742280000000001,0.06765806140785677,50
126,0.07439841269841238,0.06777133299885557,50
127,0.07456771653543286,0.06789083505175637,50
128,0.0747343749999996,0.06800934528370559,50
129,0.07489999999999995,0.06812713089241976,50
130,0.07506307692307672,0.06824394838197656,50
131,0.07524198473282424,0.06835972243860146,50
132,0.07541818181818158,0.0684750330228906,50
133,0.07559172932330839,0.06858985537987076,50
134,0.07576268656716437,0.06870416669706354,50
135,0.07593111111111056,0.06881794598459215,50
136,0.07609705882352913,0.06893117396268517,50
137,0.07626058394160537,0.0690438329560926,50
138,0.07642173913043465,0.06915590679498965,50
139,0.07658057553956767,0.06926738072194429,50
140,0.07673714285714298,0.0693782413045612,50
141,0.07689290780141832,0.06948881806921624,50
142,0.07704647887323929,0.06959876402552122,50
143,0.07719930069930057,0.06970904819568151,50
144,0.07734999999999985,0.0698186606058556,50
145,0.07749862068965499,0.06992759355165735,50
146,0.07764520547945196,0.07003584022853986,50
147,0.07778979591836759,0.07014339467517937,50
148,0.07793243243243253,0.07025025172024721,50
149,0.07807315436241509,0.07035640693239667,50
150,0.07821733333333385,0.07046069560681877,50
151,0.07835960264900635,0.07056431036548678,50
152,0.07849999999999965,0.07066724760929866,50
153,0.0786398692810458,0.0707681169949796,50
154,0.07879740259740302,0.07086065611886695,50
155,0.07895419354838723,0.07095212321097773,50
156,0.07910897435897439,0.07104332482459802,50
157,0.07926178343949075,0.07113424540751283,50
158,0.07941265822784814,0.07122487038997383,50
159,0.07956163522012602,0.07131518613417709,50
160,0.07970875000000036,0.07140517988636641,50
161,0.0798540372670817,0.07149483973140142,50
162,0.07999753086419731,0.07158415454967013,50
163,0.08013926380368104,0.07167311397621996,50
164,0.08028048780487723,0.0717630521605943,50
165,0.08041999999999959,0.07185260181266277,50
166,0.08055783132530067,0.07194175479318535,50
167,0.08069401197604804,0.07203050357266748,50
168,0.08082857142857193,0.07211884119981632,50
169,0.08096153846153825,0.07220676127159485,50
170,0.0810929411764694,0.07229425790481549,50
171,0.08122280701754392,0.07238132570914536,50
172,0.08135116279069748,0.07246795976150917,50
173,0.08147803468208081,0.0725541555817568,50
174,0.08160344827586115,0.0726399091095759,50
175,0.08172742857142865,0.0727252166825539,50
176,0.08185000000000059,0.07281007501533872,50
177,0.08197118644067757,0.07289448117985882,50
178,0.0820910112359546,0.07297843258651984,50
179,0.08221173184357525,0.07306589856450295,50
180,0.08233111111111086,0.07315286403658237,50
181,0.08244917127071844,0.07323932788723773,50
182,0.08256593406593453,0.07332528926593025,50
183,0.08268579234972606,0.07340724898842586,50
184,0.08280434782608609,0.07348875018324198,50
185,0.08292162162162185,0.07356979190701793,50
186,0.0830376344086018,0.07365037344472584,50
187,0.08315240641711256,0.07373049429739005,50
188,0.08326595744680802,0.07381015417039925,50
189,0.08337830687830632,0.07388935296237514,50
190,0.08348947368420952,0.07396809075462217,50
191,0.08359947643979013,0.07404636780104748,50
192,0.08370937499999911,0.07412404059030257,50
193,0.08381813471502568,0.07420125473750926,50
194,0.08392577319587673,0.0742780109504851,50
195,0.08403333333333222,0.07435341238513855,50
196,0.08413979591836722,0.07442836710026833,50
197,0.08424517766497389,0.07450287605545336,50
198,0.08434949494949522,0.07457694032721202,50
199,0.08445276381909565,0.07465056110223081,50
200,0.08455499999999944,0.07472373967092431,50
