order_size,slippage,slippage_std,sample_count
1,0.05039999999999999,0.13130755297920882,50
2,0.05060000000000002,0.13127180091049903,50
3,0.05086666666666666,0.13122320048174094,50
4,0.05100000000000002,0.13120225078955342,50
5,0.05107999999999983,0.13119075378071057,50
6,0.05113333333333344,0.13118353624371415,50
7,0.05117142857142859,0.131178599904429,50
8,0.051225000000000166,0.13117004124184656,50
9,0.05126666666666708,0.13116361222566114,50
10,0.05133999999999979,0.13115913531092754,50
11,0.05156363636363629,0.1311507368257773,50
12,0.051750000000000254,0.13114750073910422,50
13,0.0519076923076922,0.13114743443633187,50
14,0.052042857142857245,0.13114932703159896,50
15,0.05216000000000001,0.13115242279323366,50
16,0.05226250000000007,0.13115624019890254,50
17,0.05235294117647065,0.13116046769563594,50
18,0.05243333333333418,0.1311649016257523,50
19,0.052505263157895145,0.1311694081975639,50
20,0.05256999999999998,0.13117389960954698,50
21,0.05262857142857186,0.1311783187395143,50
22,0.0526818181818183,0.13118262914440804,50
23,0.052756521739130945,0.13118285511461955,50
24,0.052825000000000205,0.13118332692688278,50
25,0.0528880000000003,0.13118398458746738,50
26,0.0529538461538462,0.13118192428374098,50
27,0.05301481481481503,0.13118019326977678,50
28,0.05307142857142857,0.13117873801721225,50
29,0.05312413793103495,0.1311775148097493,50
30,0.05317999999999991,0.13117408436182526,50
31,0.05324516129032261,0.13116921462775522,50
32,0.053312500000000186,0.13116381402541571,50
33,0.053381818181819016,0.13115782403489912,50
34,0.053452941176471216,0.1311529946585628,50
35,0.053520000000000255,0.13114860141004822,50
36,0.05358333333333405,0.1311445949835478,50
37,0.05364324324324343,0.13114093276512834,50
38,0.05370000000000104,0.13113757777807447,50
39,0.05375384615384661,0.13113449781654382,50
40,0.05380500000000019,0.13113166473014035,50
41,0.05385365853658555,0.13112905383015655,50
42,0.05390000000000064,0.13112664339444827,50
43,0.053948837209302526,0.13112409043082976,50
44,0.054000000000000055,0.1311209810497366,50
45,0.05404888888888962,0.1311180945909102,50
46,0.05410434782608782,0.13111426565316145,50
47,0.054157446808511055,0.13111067912639682,50
48,0.054208333333333414,0.13110731500207046,50
49,0.054257142857143566,0.1311041552928725,50
50,0.054304000000000414,0.13110118379265953,50
51,0.0543490196078433,0.13109838586899553,50
52,0.05439230769230789,0.13109574828333992,50
53,0.054433962264150676,0.13109325903475047,50
54,0.054474074074074605,0.1310909072236519,50
55,0.05451272727272745,0.13108868293278053,50
56,0.05455000000000055,0.13108657712287286,50
57,0.05458596491228072,0.13108458154104913,50
58,0.054624137931035224,0.13108221976666043,50
59,0.054661016949152735,0.13107998374461824,50
60,0.054696666666666616,0.13107786494295864,50
61,0.05473114754098397,0.13107585553377069,50
62,0.0547645161290324,0.13107394832496344,50
63,0.05479682539682578,0.13107213669960238,50
64,0.05483125000000008,0.1310708691660405,50
65,0.054864615384616046,0.13106967845782364,50
66,0.05489696969697043,0.1310685593906237,50
67,0.05492835820895522,0.13106750718906413,50
68,0.05495882352941216,0.1310665174494536,50
69,0.054988405797101694,0.13106558610637634,50
70,0.055017142857143354,0.1310647094026922,50
71,0.05504507042253557,0.13106388386255807,50
72,0.05507222222222247,0.1310631062671299,50
73,0.05510136986301447,0.13106209390931461,50
74,0.05512972972972996,0.13106114325144042,50
75,0.05515733333333344,0.13106025047097503,50
76,0.05518421052631652,0.13105941201686644,50
77,0.05521038961038954,0.13105862458741413,50
78,0.055238461538462076,0.13105698327467796,50
79,0.05526835443037989,0.1310549144942497,50
80,0.05529750000000007,0.1310529251487773,50
81,0.05532592592592593,0.13105101128360125,50
82,0.05535365853658512,0.13104916918569376,50
83,0.05538072289156609,0.13104739536620844,50
84,0.05541190476190493,0.13104651005619436,50
85,0.05544235294117662,0.13104568453108525,50
86,0.055472093023255696,0.1310449153630014,50
87,0.05550114942528772,0.1310441993426132,50
88,0.055531818181818335,0.13104332598305907,50
89,0.055561797752809026,0.13104250799748987,50
90,0.05559111111111143,0.13104174236238844,50
91,0.05561978021978085,0.13104102623828626,50
92,0.05564782608695694,0.1310403569570138,50
93,0.05567526881720447,0.1310397320099511,50
94,0.05570212765957471,0.1310391490371867,50
95,0.0557284210526322,0.13103860581750942,50
96,0.055754166666666764,0.1310381002591592,50
97,0.05577938144329899,0.13103763039127436,50
98,0.05580408163265346,0.13103719435597647,50
99,0.055828282828283164,0.13103679040103877,50
100,0.055854000000000424,0.1310362610820658,50
101,0.05589108910891099,0.13103399678064578,50
102,0.05592745098039238,0.13103180863869082,50
103,0.055972815533980834,0.13102887526755938,50
104,0.05601730769230791,0.1310260574922773,50
105,0.05606095238095286,0.13102335033888982,50
106,0.056103773584905384,0.13102074908340164,50
107,0.05614953271028085,0.1310172695783385,50
108,0.05620000000000012,0.1310123452575876,50
109,0.05624954128440393,0.13100756801080765,50
110,0.05629818181818209,0.13100293230004162,50
111,0.05634774774774805,0.13099826157514663,50
112,0.05639642857142896,0.13099372522973252,50
113,0.056446017699115385,0.1309888384398184,50
114,0.05649473684210534,0.13098409151860121,50
115,0.05654260869565228,0.13097947942306495,50
116,0.05658965517241413,0.13097499733150225,50
117,0.05663589743589789,0.13097064063206074,50
118,0.056681355932203845,0.1309664049119723,50
119,0.05674117647058857,0.13095812990779165,50
120,0.056800000000000066,0.13095012876851161,50
121,0.056857851239669514,0.13094239138544303,50
122,0.056916393442623205,0.13093462862205713,50
123,0.05697398373983759,0.13092711478560273,50
124,0.057030645161290534,0.13091984092942502,50
125,0.05708640000000052,0.13091279848503604,50
126,0.05714126984127006,0.13090597924354014,50
127,0.05719527559055124,0.13089937533810145,50
128,0.05725156250000012,0.1308923172726423,50
129,0.05731007751938016,0.13088504844414495,50
130,0.05737076923076955,0.13087754189357623,50
131,0.05743053435114504,0.13087025403322555,50
132,0.05748939393939416,0.1308631775620519,50
